Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-1.23,0.03,0.60,22.12,-154.91,23.80
-1.00,-0.20,0.22,23.94,-135.24,3.15
-0.83,-0.36,-0.08,38.43,-118.58,-2.87
-0.85,-0.38,0.02,55.02,-119.91,-11.13
-0.89,-0.21,0.04,24.15,-120.75,-14.63
-0.83,-0.32,0.07,25.34,-114.73,-16.03
-0.86,-0.26,0.16,41.58,-102.83,-21.49
-0.79,-0.15,0.13,41.58,-98.35,-22.47
-0.67,-0.16,0.07,38.50,-102.76,-20.65
-0.74,0.01,0.19,31.64,-94.85,-27.58
-0.65,-0.06,0.13,20.44,-96.67,-26.81
-0.43,-0.08,0.11,18.27,-97.65,-22.54
-0.51,0.13,0.21,21.35,-73.36,-35.14
-0.34,0.07,0.19,24.50,-69.37,-30.38
-0.29,0.04,0.23,40.60,-62.23,-25.27
-0.33,0.02,0.22,58.10,-50.61,-23.24
-0.34,0.13,0.26,65.66,-31.43,-27.23
-0.40,0.10,0.22,69.16,-13.65,-28.28
-0.28,-0.03,0.13,62.02,-2.03,-23.80
-0.30,-0.04,0.09,44.52,9.66,-23.66
-0.29,-0.11,0.09,32.13,21.56,-22.82
-0.28,-0.11,0.08,19.04,28.14,-23.38
-0.29,-0.08,0.06,6.30,34.93,-24.22
-0.29,-0.02,0.09,-0.70,50.75,-26.95
-0.39,0.03,0.15,-2.31,60.27,-23.31
-0.37,0.12,0.24,-8.82,68.53,-20.79
-0.48,0.19,0.36,-13.58,85.68,-7.28
-0.48,0.21,0.46,-31.08,90.72,4.34
-0.67,0.36,0.60,-19.04,105.77,25.83
-0.83,0.59,0.79,-19.18,107.17,50.19
-0.92,0.44,0.91,-3.71,97.79,35.63
-1.08,0.30,1.08,31.99,84.28,50.96
-1.41,0.51,1.24,18.90,76.72,51.03
-1.63,0.42,1.20,30.10,55.44,62.72
-1.82,0.43,1.13,69.72,-2.73,60.13
-1.56,0.41,1.17,117.88,-45.64,40.88
-1.32,0.33,1.06,180.74,-61.25,30.52
-1.26,0.25,0.93,173.81,-71.75,2.59
-0.92,-0.34,0.68,70.00,-75.39,7.91
-0.63,-0.37,0.58,-20.79,-55.02,11.69
-0.47,-0.44,0.61,-76.93,-20.72,-3.15
-0.70,-0.53,0.52,-77.28,2.17,-20.44
-1.20,-0.47,0.36,-46.97,16.24,-40.39
-1.68,-0.18,0.23,-44.38,31.64,-35.07
-2.13,-0.02,-0.08,-19.67,29.89,-8.05
-2.54,-0.06,0.57,27.93,-35.28,-6.93
-2.44,-0.17,0.90,83.51,-49.00,25.20
-1.57,-0.01,0.58,152.60,-25.06,37.03
-0.68,0.11,-0.28,217.42,-13.93,8.89
0.31,0.00,-0.55,243.18,18.83,11.20
0.54,-0.33,-0.25,164.15,40.32,35.70
0.20,-0.56,0.02,107.24,49.84,6.86
-0.05,-0.58,0.00,71.26,52.71,-12.39
-0.46,-0.27,-0.03,78.89,44.31,-24.22
-0.97,0.02,-0.11,114.17,60.48,-30.59
-1.48,0.20,-0.22,134.75,97.44,-14.14
-1.70,0.55,-0.61,155.96,111.93,-12.39
-1.53,0.69,-0.43,149.80,79.87,-19.04
-1.33,0.49,-0.07,157.29,42.42,-29.26
-1.02,0.21,0.29,185.01,50.05,-47.88
-0.84,-0.06,0.39,159.04,71.96,-65.73
-0.75,-0.34,0.16,129.78,78.47,-60.55
-0.80,-0.48,-0.10,112.49,74.76,-44.80
-0.87,-0.27,-0.16,115.15,71.05,-44.52
-0.89,-0.13,-0.14,133.07,75.67,-54.81
-0.98,-0.09,-0.19,153.09,78.19,-57.12
-1.09,-0.12,-0.26,185.99,74.97,-59.15
-1.09,-0.01,-0.22,194.95,70.98,-38.92
-1.18,0.09,-0.24,184.59,67.06,-26.74
-1.13,0.18,-0.18,167.44,72.73,-17.78
-1.11,0.27,-0.23,150.85,78.40,-8.40
-1.16,0.31,-0.28,137.97,64.26,-3.50
-1.08,0.26,-0.22,155.75,49.56,-8.75
-0.96,0.21,-0.16,149.87,46.76,-14.70
-0.92,0.08,-0.20,140.84,43.75,-12.04
-0.89,0.07,-0.16,140.49,43.12,-6.58
-0.93,0.11,-0.12,144.83,41.23,-3.50
-0.97,0.13,-0.11,157.15,46.27,-7.91
-1.02,0.05,-0.11,166.32,45.01,-2.94
-1.01,0.13,-0.06,173.18,43.05,-11.20
-0.96,0.04,-0.05,173.81,43.61,-7.98
-0.91,0.07,-0.11,159.53,49.07,-1.61
-0.94,0.17,-0.19,142.45,50.82,-10.15
-0.93,0.21,-0.24,127.26,49.07,-7.21
-0.96,0.32,-0.26,114.87,47.81,-18.69
-0.88,0.19,-0.17,129.78,46.41,-23.94
-0.89,0.04,-0.18,128.59,46.55,-25.41
-0.85,0.07,-0.14,118.30,53.06,-25.97
-0.92,0.11,-0.20,115.78,60.06,-32.69
-0.92,0.13,-0.22,116.62,64.96,-35.14
-0.95,0.17,-0.15,120.19,65.87,-38.99
-0.96,0.24,-0.08,114.38,63.00,-42.21
-0.89,0.21,0.01,103.39,49.35,-33.32
-0.99,0.23,-0.04,105.84,49.56,-36.75
-1.07,0.20,-0.14,98.77,38.64,-28.49
-1.08,0.21,0.01,94.92,38.01,-17.85
-1.13,0.23,0.09,114.73,37.45,-16.10
-1.18,0.24,0.07,102.27,26.11,-13.51
-1.23,0.20,0.04,66.22,0.49,-12.74
-1.16,0.07,0.09,51.03,-10.08,-9.03
-1.20,0.09,0.10,46.34,-17.22,-7.77
-1.26,0.06,0.13,52.78,-24.08,-3.92
-1.28,0.09,0.10,71.54,-27.93,1.61
-1.34,0.11,0.01,98.49,-32.76,5.60
-1.47,0.15,-0.08,112.00,-42.63,10.92
-1.87,0.08,-0.18,118.58,-67.13,20.86
-1.72,0.17,-0.22,105.84,-85.26,22.82
-1.74,0.09,-0.09,97.58,-100.24,26.18
-1.64,0.09,0.00,103.18,-135.24,22.96
-1.67,-0.12,0.12,94.92,-160.02,21.70
-1.43,-0.16,0.07,104.44,-199.92,3.36
-1.50,-0.36,0.03,107.80,-222.32,10.64
-1.43,-0.19,-0.09,107.52,-224.35,18.69
-1.55,-0.43,-0.11,110.11,-224.00,32.62
-1.50,-0.59,-0.23,153.37,-224.84,42.56
-1.52,-0.54,-0.22,193.83,-227.22,56.42
-1.56,-0.53,-0.08,201.18,-223.09,70.07
-1.55,-0.62,-0.09,206.01,-219.87,84.56
-1.50,-0.61,-0.01,209.51,-218.05,97.30
-1.53,-0.06,0.07,118.30,-213.43,125.30
-1.54,0.17,-0.16,-34.44,-197.12,160.79
-1.77,0.49,-0.18,-34.16,-229.25,181.16
-1.44,0.73,0.05,-26.11,-246.33,152.04
-1.52,0.18,0.19,-10.36,-230.30,129.43
-1.27,0.14,0.17,-36.75,-263.20,108.57
-1.29,0.23,0.29,-91.28,-264.95,82.88
-1.15,0.26,0.16,-161.84,-279.09,64.47
-1.07,0.23,0.06,-186.97,-286.30,33.95
-0.93,0.10,0.04,-184.94,-277.83,28.56
-0.74,0.10,0.06,-173.81,-266.42,23.03
-0.57,0.15,0.12,-157.08,-245.56,7.91
-0.32,-0.08,0.13,-154.35,-228.27,7.35
-0.26,-0.09,0.06,-142.31,-224.56,2.66
-0.19,-0.04,0.17,-145.04,-220.64,-7.42
-0.17,0.11,0.23,-129.15,-206.78,-17.29
-0.03,-0.02,0.16,-119.21,-195.02,-20.72
0.10,0.03,0.30,-108.71,-169.61,-28.77
0.32,-0.20,0.25,-121.10,-148.68,-26.25
0.37,-0.32,0.16,-127.89,-136.50,-24.71
0.14,-0.18,0.20,-96.32,-106.61,-23.17
0.00,-0.03,0.37,-52.78,-66.71,-13.86
0.24,-0.41,0.47,-25.20,-44.73,-16.59
0.20,-0.28,0.58,20.79,-17.01,-1.61
-0.01,-0.14,0.85,48.30,1.61,11.13
0.05,0.02,0.82,64.05,12.95,24.71
0.18,-0.11,0.87,38.85,23.03,19.04
0.06,0.03,1.01,52.64,48.79,27.44
-0.08,0.16,1.02,77.49,67.83,43.54
0.03,0.01,0.97,67.83,83.02,40.32
-0.08,0.18,1.05,90.58,109.62,43.54
-0.43,0.48,1.20,139.09,125.93,33.25
-0.35,-0.01,0.90,160.51,109.13,16.31
-0.83,-0.16,0.41,161.98,69.23,3.43
-1.31,-0.27,0.76,120.61,41.37,-6.86
-1.68,-0.64,1.93,14.42,52.43,-0.70
-1.89,-0.26,1.14,49.91,87.29,17.57
-1.54,-0.20,0.36,111.30,124.95,24.43
-1.24,-0.46,0.42,91.14,116.41,-2.66
-0.91,-0.60,0.38,78.40,94.71,-19.53
-0.54,-0.42,0.08,125.51,88.83,-27.93
-0.43,-0.11,0.01,143.01,81.55,-41.02
-0.49,-0.24,0.23,159.67,85.68,-56.63
-0.66,-0.15,0.41,168.84,84.21,-68.88
-0.69,-0.05,0.46,171.57,98.21,-81.27
-0.93,0.03,0.31,175.98,130.27,-85.19
-1.25,0.25,0.27,167.02,133.63,-95.48
-1.40,0.57,0.27,140.28,127.26,-92.61
-1.42,0.59,0.19,111.16,115.36,-76.30
-1.44,0.69,0.37,90.58,97.65,-55.58
-1.35,0.90,0.44,83.30,82.25,-49.07
-1.17,0.82,0.51,81.62,86.03,-63.49
-1.00,0.67,0.51,81.41,88.97,-72.80
-0.89,0.38,0.48,82.39,88.41,-87.57
-0.75,0.05,0.47,92.19,96.39,-91.77
-0.70,0.02,0.45,93.24,108.85,-93.24
-0.72,0.06,0.48,96.95,117.74,-98.35
-0.77,0.23,0.38,92.12,122.22,-99.61
-0.95,0.23,0.26,73.29,119.42,-95.69
-1.23,0.26,0.20,64.12,127.40,-81.76
-1.58,0.64,0.03,36.89,112.28,-83.09
-2.06,0.76,0.32,-1.96,107.87,-68.53
-2.15,0.56,0.52,-38.78,129.22,-26.04
-1.65,0.39,0.14,-49.07,130.41,-21.14
-1.28,0.20,0.21,-37.03,129.57,-29.89
-1.27,0.04,0.30,5.39,146.23,-41.65
-1.28,0.09,0.23,19.39,161.42,-38.29
-1.27,0.08,0.31,26.53,196.35,-49.98
-1.30,0.08,0.53,21.63,211.54,-53.69
-1.73,-0.09,0.58,-1.33,207.90,-46.55
-1.75,-0.34,0.54,13.16,177.10,-33.46
-1.62,-0.35,1.02,43.12,149.87,-46.20
-1.45,-0.40,1.05,83.65,142.52,-51.52
-1.47,-0.11,0.71,86.38,93.80,-58.87
-1.43,-0.10,0.77,80.08,22.26,-56.21
-1.09,-0.16,0.88,102.41,-10.92,-52.36
-0.88,-0.08,0.76,134.75,-63.98,-57.89
-0.93,0.04,0.49,138.53,-106.54,-48.86
-0.91,0.16,0.34,132.93,-156.66,-44.59
-0.80,0.09,0.28,146.16,-202.23,-36.12
-0.34,-0.04,0.22,216.37,-193.34,22.19
-0.63,0.53,0.05,301.84,-175.70,103.74
-0.99,0.77,0.05,328.86,-151.69,133.84
-1.50,0.68,0.16,290.29,-157.29,148.54
-1.53,0.57,0.43,188.44,-145.11,161.35
-1.79,0.84,0.30,-14.21,-153.58,226.10
-1.90,0.48,-0.83,-231.49,-190.19,187.18
-1.66,0.06,-1.44,-346.92,-274.47,176.19
-1.65,-0.09,-1.32,-420.35,-325.57,155.40
-1.32,-0.33,-0.05,-350.14,-308.56,134.96
-0.95,0.01,0.52,-263.62,-300.37,85.40
-0.55,-0.46,0.92,-164.57,-310.38,47.04
-0.77,-0.68,0.93,-118.58,-279.23,22.68
-1.04,-0.38,0.24,-123.41,-237.65,-4.48
-1.21,0.03,0.10,-131.67,-223.86,-3.99
-1.20,0.34,0.37,-120.19,-220.92,-0.84
-1.34,0.66,0.55,-108.43,-216.44,-7.77
-1.23,0.60,0.55,-86.03,-212.73,-41.23
-0.92,0.28,0.62,-53.55,-165.20,-39.69
-0.64,-0.03,0.39,-25.48,-153.93,-25.20
-0.17,-0.36,0.41,-18.69,-123.34,-22.19
0.02,-0.21,0.55,-34.44,-57.75,-17.15
-0.28,0.16,0.63,-51.03,-16.87,-3.43
-0.23,0.09,0.38,-55.58,16.94,5.81
0.01,0.05,0.24,-47.67,45.29,10.36
0.17,0.08,0.13,-24.99,72.52,4.69
0.29,-0.08,-0.22,15.05,102.48,11.34
0.27,-0.14,-0.41,95.06,128.87,15.33
0.37,-0.32,-0.44,170.24,164.08,19.11
0.48,-0.40,-0.53,239.19,202.23,14.56
0.41,-0.30,-0.67,306.39,234.29,5.04
0.25,-0.21,-0.72,359.38,252.14,-12.25
0.18,-0.04,-0.71,376.88,250.88,-21.70
0.25,0.44,0.09,306.74,207.41,-19.46
-0.66,0.29,0.30,111.37,71.54,-105.35
-0.49,-0.53,0.93,82.11,-3.78,-135.38
-1.75,-0.34,2.02,105.70,0.49,-152.11
-3.23,-0.52,1.45,86.38,120.26,-67.06
-3.39,1.15,-1.02,56.00,155.89,-5.18
-1.79,1.03,-0.61,71.33,24.36,-31.50
-0.49,0.64,0.51,134.96,-3.08,-116.55
0.14,0.16,0.48,123.97,29.33,-128.80
-0.27,0.08,0.30,93.03,38.50,-139.58
-0.45,0.18,0.49,67.97,69.58,-132.93
-0.47,0.71,0.27,72.38,103.04,-125.58
-0.61,1.17,-0.04,17.71,96.04,-114.31
-0.96,1.18,0.18,-20.72,75.95,-126.14
-1.60,0.73,0.57,-6.65,89.60,-103.95
-2.50,0.53,0.56,10.50,140.49,-71.61
-2.78,0.67,0.30,-11.27,141.26,-37.87
-2.27,0.75,0.16,-100.24,139.86,-27.93
-1.73,0.39,0.16,-122.64,134.82,-31.71
-1.49,0.17,0.34,-105.35,150.50,-34.30
-1.39,0.06,0.49,-101.57,182.42,-32.97
-1.29,-0.27,0.61,-94.64,196.00,-41.37
-1.44,-0.56,0.67,-73.36,196.42,-44.31
-1.97,-0.83,0.74,-86.59,166.32,-55.72
-1.77,-1.09,1.05,-52.29,146.16,-25.06
-1.49,-0.76,0.87,-22.47,129.85,-17.64
-1.43,-0.46,0.79,8.33,92.33,-24.71
-1.49,-0.07,1.04,2.73,43.47,-39.97
-1.09,-0.20,1.05,52.29,5.46,-56.77
-0.88,-0.11,0.94,88.27,-33.95,-58.66
-0.78,0.21,0.75,119.28,-72.17,-49.21
-0.64,0.34,0.45,143.57,-112.98,-33.60
-0.35,0.37,0.14,200.13,-128.80,0.07
-0.32,0.44,-0.03,256.69,-154.42,73.22
-0.54,0.65,0.09,327.67,-153.72,102.20
-0.95,0.90,0.33,305.13,-136.78,123.90
-1.27,0.81,0.36,259.21,-111.51,154.07
-1.70,0.81,0.29,60.76,-94.08,204.82
-1.69,0.96,-0.11,-97.51,-105.91,233.24
-1.44,0.46,-0.96,-243.11,-155.05,217.07
-1.89,0.41,-1.35,-405.23,-254.10,200.55
-1.91,-0.28,-0.48,-437.50,-294.70,169.05
-1.44,-0.32,0.26,-368.83,-290.08,152.53
-1.07,-0.23,0.79,-243.11,-302.12,100.38
-0.80,-0.75,1.08,-175.49,-279.23,67.83
-1.06,-0.91,0.30,-126.98,-208.88,49.84
-1.18,-0.27,0.09,-109.83,-206.64,27.30
-1.31,0.11,0.25,-116.83,-203.00,21.98
-1.27,0.25,0.44,-74.62,-201.67,31.15
-1.67,0.97,0.60,-87.36,-192.01,3.08
-1.42,0.72,0.60,-117.81,-193.48,-12.32
-0.84,0.43,0.65,-100.94,-134.47,-29.96
-0.60,-0.06,0.45,-58.59,-109.69,-20.09
-0.29,-0.21,0.48,-30.80,-86.03,-19.46
0.03,-0.25,0.53,-43.47,-53.06,-17.01
-0.19,0.13,0.43,-47.81,-15.89,-11.13
-0.09,0.12,0.16,-49.63,14.42,0.49
0.19,0.14,-0.18,-32.27,57.75,-0.84
0.40,-0.22,-0.39,14.35,84.70,-7.63
0.50,-0.34,-0.50,51.66,111.58,-13.51
0.51,-0.45,-0.62,123.83,153.37,-3.71
0.49,-0.34,-0.64,198.45,178.43,-5.95
0.53,-0.29,-0.56,250.67,184.38,-17.22
0.44,-0.24,-0.52,282.10,206.29,-25.62
0.48,0.21,-0.33,276.78,208.11,-19.25
0.35,0.26,1.11,142.66,93.66,-26.46
-0.46,-0.33,0.35,154.91,58.10,-107.87
-0.82,-0.03,0.93,194.46,80.29,-78.61
-2.36,0.31,2.20,91.35,92.54,-66.22
-3.50,0.49,0.08,111.93,179.13,-8.05
-2.84,1.30,-0.87,48.86,109.13,-23.52
-1.34,0.30,-0.20,55.58,52.01,-48.23
-0.13,0.05,0.99,92.68,14.00,-82.04
0.05,-0.12,0.41,91.35,66.50,-108.22
-0.35,-0.06,0.33,116.76,73.43,-136.43
-0.64,0.43,0.25,88.34,66.08,-153.09
-0.65,0.79,0.15,38.92,67.48,-150.15
-0.74,0.85,0.08,-17.36,74.41,-133.00
-1.02,0.86,0.33,-57.33,70.07,-108.57
-1.65,0.75,0.37,-64.82,72.38,-96.04
-2.34,0.64,0.35,-79.17,96.81,-58.45
-2.46,0.63,0.32,-91.00,138.18,-2.10
-1.93,0.40,0.08,-93.73,132.51,-7.70
-1.35,0.33,0.16,-92.33,133.98,-32.06
-1.33,0.23,0.19,-116.48,163.38,-29.47
-1.39,0.05,0.14,-111.93,175.14,-23.87
-1.32,0.09,0.28,-109.83,191.59,-11.34
-1.34,0.08,0.43,-90.23,213.22,-18.27
-1.51,-0.30,0.61,-97.58,197.61,-10.22
-1.67,-0.50,0.76,-59.85,197.19,-1.12
-1.80,-0.62,0.87,-26.11,185.92,-2.80
-1.86,-0.74,0.95,-44.10,137.48,-23.73
-1.73,-0.67,0.85,6.44,96.11,-40.25
-1.57,-0.30,0.91,22.26,46.90,-43.05
-1.22,-0.05,1.04,34.51,7.14,-49.56
-0.92,0.00,1.04,57.54,-39.97,-56.00
-0.82,0.08,0.94,91.77,-78.82,-56.35
-0.80,0.28,0.54,110.04,-125.23,-38.78
-0.59,0.48,0.39,140.07,-161.14,-25.83
-0.21,0.33,0.08,194.74,-165.97,48.86
-0.38,0.57,0.11,265.37,-159.32,100.38
-0.50,0.72,0.23,302.40,-132.44,128.38
-1.22,0.86,0.24,277.97,-110.88,140.49
-1.38,0.65,0.06,175.14,-75.46,186.48
-1.71,0.86,0.10,10.29,-92.19,239.61
-1.65,1.11,0.06,-153.79,-113.33,266.14
-1.60,0.84,-0.92,-292.74,-133.91,230.72
-1.91,0.05,-1.74,-457.17,-243.46,199.64
-1.60,-0.41,-0.94,-489.09,-265.44,164.99
-1.28,-0.58,0.00,-400.68,-250.11,131.88
-0.96,-0.27,0.83,-285.32,-288.12,100.31
-0.66,-0.55,1.42,-169.33,-289.38,69.16
-1.06,-0.77,0.67,-188.65,-239.19,37.80
-1.24,-0.70,-0.10,-181.02,-208.53,17.01
-1.28,-0.25,0.14,-145.11,-206.36,10.15
-1.27,0.13,0.58,-103.11,-204.19,21.91
-1.61,0.50,0.61,-89.67,-189.07,-3.78
-1.32,0.32,0.65,-82.25,-179.48,-15.96
-1.08,0.19,0.56,-81.76,-159.18,-20.93
-0.79,0.17,0.48,-69.23,-121.52,-20.86
-0.59,-0.02,0.48,-50.05,-100.17,-17.71
-0.22,-0.29,0.72,-46.69,-46.48,-4.83
-0.19,0.16,0.68,-40.04,-4.48,0.49
-0.21,0.12,0.45,-37.03,31.43,7.35
0.03,0.12,0.32,-6.16,62.65,9.31
0.39,-0.29,0.16,-7.63,92.40,-5.60
0.40,0.03,-0.10,68.81,125.30,-11.34
0.47,-0.01,-0.47,120.33,155.19,-12.04
0.50,-0.08,-0.82,175.49,183.19,-7.70
0.44,-0.18,-0.69,250.67,203.28,-16.80
0.59,-0.28,-0.68,275.59,216.09,-12.95
0.61,0.01,-0.04,278.74,208.88,9.59
-0.35,0.09,0.35,116.83,129.29,-60.62
-0.56,-0.72,0.63,109.76,46.83,-99.96
-1.12,-0.21,1.96,181.58,73.78,-86.38
-2.83,0.09,0.31,72.45,153.65,-35.56
-3.26,0.97,-0.05,106.82,120.19,-10.50
-2.28,1.14,-0.05,48.02,84.63,-36.19
-0.61,0.51,0.28,37.94,82.74,-76.23
0.12,0.09,0.84,70.84,66.71,-108.50
0.22,-0.09,0.33,64.47,90.16,-104.72
-0.30,-0.23,0.38,100.87,79.94,-123.27
-0.54,0.10,0.23,133.77,91.98,-149.45
-0.77,0.32,0.12,117.18,92.61,-153.30
-0.83,0.43,0.05,68.32,90.02,-145.81
-1.01,0.59,0.17,9.38,90.79,-120.05
-1.35,0.59,0.23,-48.37,84.00,-103.74
-1.94,0.73,0.26,-92.33,91.98,-74.34
-2.30,0.64,0.38,-56.21,114.66,-41.23
-2.12,0.67,0.39,-58.59,133.98,-13.37
-1.60,0.49,0.19,-84.42,127.75,-18.76
-1.37,0.30,0.12,-108.36,138.32,-28.77
-1.32,0.16,0.21,-102.83,156.03,-32.13
-1.34,0.30,0.34,-128.73,194.46,-18.06
-1.44,0.00,0.22,-88.34,210.56,-7.63
-1.59,-0.32,0.37,-29.61,219.73,13.30
-1.66,-0.36,0.60,-10.22,239.54,29.96
-1.86,-0.48,0.76,-20.72,217.77,-7.77
-1.91,-0.70,0.85,-27.09,162.05,-15.96
-1.82,-0.51,0.81,6.37,128.31,-31.22
-1.73,-0.17,0.86,10.36,82.04,-44.94
-1.37,-0.30,1.00,28.70,34.09,-49.14
-1.03,-0.24,1.12,58.24,-4.41,-56.21
-0.81,-0.20,1.04,86.59,-45.71,-61.18
-0.77,0.16,0.71,93.03,-98.00,-63.56
-0.69,0.38,0.41,107.17,-139.30,-61.25
-0.43,0.26,0.16,160.93,-157.85,-5.81
-0.59,0.36,0.11,252.07,-159.39,68.60
-0.82,0.58,0.26,287.49,-163.87,126.42
-1.03,0.75,0.36,261.87,-132.23,150.64
-1.32,0.40,0.02,217.07,-111.44,158.27
-1.51,0.28,-0.05,163.24,-97.02,210.35
-1.93,0.93,-0.24,-53.48,-137.69,269.85
-1.71,1.03,0.12,-183.05,-183.33,250.88
-1.95,0.53,-1.07,-351.47,-201.60,189.14
-1.63,-0.41,-1.36,-425.88,-259.28,150.22
-1.45,-0.48,-0.92,-425.95,-282.73,137.55
-1.26,-0.14,-0.14,-385.77,-300.93,101.22
-0.93,-0.59,1.22,-247.03,-337.40,58.94
-1.31,-0.65,1.31,-161.91,-305.97,31.99
-1.40,-0.54,0.58,-190.33,-259.84,9.03
-1.38,-0.22,-0.05,-157.43,-221.90,3.78
-1.30,0.24,0.18,-149.52,-222.53,2.52
-1.34,0.53,0.47,-140.49,-221.20,-9.17
-1.34,0.45,0.54,-74.41,-206.29,-32.69
-0.98,0.37,0.67,-53.83,-182.77,-54.74
-0.67,-0.08,0.59,-39.06,-144.13,-32.34
-0.32,-0.32,0.49,-13.65,-104.86,-32.48
0.11,-0.34,0.46,-40.60,-61.39,-1.82
0.13,0.36,0.27,-39.34,-14.70,-5.18
-0.05,0.42,0.04,-65.59,6.23,1.40
0.15,0.13,-0.06,-67.76,51.73,3.92
0.38,-0.05,-0.11,-38.50,77.35,-2.45
0.49,-0.18,-0.35,6.93,110.39,-2.24
0.45,-0.18,-0.46,79.24,137.48,-0.63
0.49,-0.24,-0.50,148.26,169.12,-3.78
0.52,-0.22,-0.51,235.90,187.32,-7.56
0.48,-0.09,-0.53,292.67,210.14,-27.02
0.47,-0.13,-0.66,335.23,232.54,-28.77
0.39,0.19,-0.28,295.33,207.20,-17.78
0.07,0.17,0.58,118.58,156.80,-31.22
-0.34,-0.72,1.15,107.24,29.26,-95.83
-1.28,-0.29,1.67,224.21,42.56,-84.42
-3.56,0.16,1.56,79.52,148.26,-37.66
-3.88,1.17,-1.23,76.30,211.26,23.45
-2.71,1.14,-0.70,76.93,38.36,-3.29
-0.47,0.62,0.49,103.39,23.73,-48.44
0.27,-0.16,0.93,82.39,34.86,-50.96
0.32,-0.27,0.48,80.78,64.54,-61.18
-0.11,-0.12,0.45,94.08,60.76,-92.26
-0.51,0.23,0.33,136.64,64.54,-118.37
-0.84,0.66,0.21,112.63,62.30,-130.20
-0.83,0.83,0.06,48.79,72.73,-124.18
-0.96,0.79,0.08,-23.17,71.89,-117.67
-1.30,0.73,0.29,-43.82,49.00,-110.67
-1.78,0.60,0.46,-98.84,43.54,-89.18
-2.45,0.52,0.53,-91.14,90.37,-54.04
-2.27,0.59,0.30,-113.19,114.52,-23.73
-1.55,0.26,0.16,-112.70,99.68,-17.29
-1.32,0.17,0.19,-102.69,108.08,-30.03
-1.42,0.08,0.22,-98.56,133.28,-27.30
-1.39,0.07,0.24,-93.80,149.94,-26.53
-1.39,0.19,0.25,-116.69,161.84,-16.73
-1.40,0.02,0.18,-89.60,190.40,11.48
-1.45,0.10,0.23,-30.17,207.48,6.58
-1.51,-0.34,0.53,9.94,211.82,9.03
-1.76,-0.38,0.69,-5.74,219.66,4.69
-1.80,-0.55,0.73,-49.42,202.86,-12.11
-1.78,-0.61,0.89,-30.03,171.50,-38.92
-1.79,-0.36,0.87,10.99,117.46,-47.46
-1.61,-0.04,0.81,25.34,71.12,-58.52
-1.31,-0.04,0.91,29.82,32.76,-61.81
-0.96,0.01,0.94,46.27,6.30,-58.94
-0.79,0.06,0.84,68.25,-35.91,-60.76
-0.69,0.20,0.60,86.59,-70.70,-56.14
-0.69,0.33,0.35,81.76,-107.38,-47.11
-0.55,0.31,0.31,96.74,-126.70,-28.28
-0.59,0.24,0.25,144.20,-136.29,44.94
-0.60,0.51,0.19,217.77,-154.00,89.25
-0.83,0.53,0.32,268.94,-146.86,120.96
-1.14,0.54,0.35,284.97,-127.26,132.44
-1.20,0.37,0.25,231.84,-108.01,122.01
-1.23,0.23,0.11,140.35,-81.83,178.99
-1.74,0.41,-0.20,-7.56,-90.79,204.96
-2.11,0.35,-0.81,-225.96,-159.46,196.14
-1.84,0.28,-0.97,-372.40,-213.78,175.77
-1.42,0.19,-0.77,-419.58,-263.69,150.71
-1.26,-0.01,-0.31,-352.10,-284.83,141.82
-1.05,-0.08,0.48,-273.49,-323.47,108.50
-0.89,-0.69,1.21,-175.91,-305.83,74.27
-1.00,-0.79,0.99,-117.18,-226.52,67.90
-1.06,0.24,0.25,23.31,11.62,-25.62
-0.79,0.06,0.09,33.60,11.83,-17.43
-0.86,0.18,0.03,46.55,17.78,-8.47
-0.85,0.03,-0.07,68.46,24.29,-13.37
-0.74,-0.03,-0.11,93.10,28.91,-8.05
-0.85,0.17,-0.05,105.07,34.37,-8.89
-0.88,0.26,-0.03,117.11,53.97,-18.13
-0.93,0.33,-0.16,129.50,31.01,-13.16
-0.96,0.43,0.00,135.03,30.24,-18.48
-1.02,0.45,-0.01,138.95,37.80,-15.33
-1.04,0.48,-0.04,136.29,40.81,-14.00
-0.97,0.42,0.01,126.07,45.15,-19.11
-0.98,0.28,0.09,106.33,53.90,-24.15
-0.99,0.16,0.24,74.97,78.19,-33.46
-1.26,0.00,0.23,61.11,85.26,-31.99
-1.43,-0.06,0.26,58.10,69.58,-29.33
-1.58,-0.04,0.20,51.73,52.01,-26.67
-1.60,0.07,0.10,51.38,35.14,-24.43
-1.59,0.17,-0.01,62.51,7.35,-24.01
-1.59,0.33,0.01,86.17,-0.42,-19.11
-1.70,0.38,-0.02,88.48,0.14,-4.90
-1.83,0.21,-0.01,87.15,-19.04,2.24
-1.58,0.05,-0.04,85.68,-48.58,10.29
-1.73,0.24,0.05,69.44,-74.27,4.62
-1.78,0.20,0.03,50.47,-103.95,6.72
-1.69,0.08,0.13,42.77,-125.16,14.56
-1.68,0.03,0.20,46.06,-158.76,19.11
-1.61,0.05,0.22,55.58,-200.83,13.79
-1.51,0.05,0.20,69.09,-255.36,7.42
-1.46,0.03,0.11,82.74,-280.56,5.60
-1.28,0.13,-0.01,95.20,-272.86,3.57
-1.05,0.15,-0.19,107.80,-230.09,0.84
-0.96,-0.29,-0.26,161.35,-207.90,20.23
-1.31,0.36,-0.01,229.18,-226.10,131.04
